data,regiao,precipitacao_mm,temperatura_media_c,temperatura_max_c
2021-12-20,Barreiras-BA (Graos),23.24,24.54,28.69
2021-12-21,Barreiras-BA (Graos),21.6,23.8,26.89
2021-12-22,Barreiras-BA (Graos),50.94,23.98,27.83
2021-12-23,Barreiras-BA (Graos),43.47,23.26,25.86
2021-12-24,Barreiras-BA (Graos),8.52,23.33,26.11
2021-12-25,Barreiras-BA (Graos),47.28,22.65,25.25
2021-12-26,Barreiras-BA (Graos),30.26,23.07,26.97
2021-12-27,Barreiras-BA (Graos),40.47,23.07,26.8
2021-12-28,Barreiras-BA (Graos),23.98,23.48,27.38
2021-12-29,Barreiras-BA (Graos),2.41,22.75,25.36
2021-12-30,Barreiras-BA (Graos),0.31,23.4,27.42
2021-12-31,Barreiras-BA (Graos),7.59,22.49,25.34
2022-01-01,Barreiras-BA (Graos),22.73,23.01,26.92
2022-01-02,Barreiras-BA (Graos),7.06,23.26,26.62
2022-01-03,Barreiras-BA (Graos),24.76,23.45,27.41
2022-01-04,Barreiras-BA (Graos),29.7,23.55,27.62
2022-01-05,Barreiras-BA (Graos),17.18,23.15,26.54
2022-01-06,Barreiras-BA (Graos),3.03,23.26,26.84
2022-01-07,Barreiras-BA (Graos),16.75,23.08,27.44
2022-01-08,Barreiras-BA (Graos),26.5,22.66,25.34
2022-01-09,Barreiras-BA (Graos),14.86,23.84,27.84
2022-01-10,Barreiras-BA (Graos),6.43,23.39,26.86
2022-01-11,Barreiras-BA (Graos),2.59,23.51,26.86
2022-01-12,Barreiras-BA (Graos),2.66,23.84,28.08
2022-01-13,Barreiras-BA (Graos),0.27,23.94,28.93
2022-01-14,Barreiras-BA (Graos),0.01,23.52,28.19
2022-01-15,Barreiras-BA (Graos),0.0,23.11,28.43
2022-01-16,Barreiras-BA (Graos),0.57,23.6,28.04
2022-01-17,Barreiras-BA (Graos),0.43,24.36,28.7
2022-01-18,Barreiras-BA (Graos),0.24,24.72,28.69
2022-01-19,Barreiras-BA (Graos),0.0,23.98,29.08
2022-01-20,Barreiras-BA (Graos),0.01,23.96,29.47
2022-01-21,Barreiras-BA (Graos),0.91,24.53,28.88
2022-01-22,Barreiras-BA (Graos),0.58,24.47,29.81
2022-01-23,Barreiras-BA (Graos),1.59,24.62,29.35
2022-01-24,Barreiras-BA (Graos),10.02,24.5,28.72
2022-01-25,Barreiras-BA (Graos),6.25,24.16,28.48
2022-01-26,Barreiras-BA (Graos),4.76,23.35,27.2
2022-01-27,Barreiras-BA (Graos),14.4,22.68,26.14
2022-01-28,Barreiras-BA (Graos),6.17,22.89,27.29
2022-01-29,Barreiras-BA (Graos),2.64,22.54,26.82
2022-01-30,Barreiras-BA (Graos),1.85,22.83,26.57
2022-01-31,Barreiras-BA (Graos),1.37,24.1,28.46
2022-02-01,Barreiras-BA (Graos),0.3,24.84,28.86
2022-02-02,Barreiras-BA (Graos),0.78,25.09,29.5
2022-02-03,Barreiras-BA (Graos),0.06,25.54,30.03
2022-02-04,Barreiras-BA (Graos),3.76,25.45,30.03
2022-02-05,Barreiras-BA (Graos),1.59,24.75,28.45
2022-02-06,Barreiras-BA (Graos),2.26,23.41,26.02
2022-02-07,Barreiras-BA (Graos),1.33,24.69,29.13
2022-02-08,Barreiras-BA (Graos),0.85,25.13,29.26
2022-02-09,Barreiras-BA (Graos),0.74,24.74,28.02
2022-02-10,Barreiras-BA (Graos),2.81,24.65,28.1
2022-02-11,Barreiras-BA (Graos),7.22,24.74,28.52
2022-02-12,Barreiras-BA (Graos),14.48,23.32,26.53
2022-02-13,Barreiras-BA (Graos),23.44,23.53,27.64
2022-02-14,Barreiras-BA (Graos),11.59,23.06,26.71
2022-02-15,Barreiras-BA (Graos),1.05,24.17,28.32
2022-02-16,Barreiras-BA (Graos),2.11,24.6,28.76
2022-02-17,Barreiras-BA (Graos),2.37,24.12,27.01
2022-02-18,Barreiras-BA (Graos),2.06,24.42,28.42
2022-02-19,Barreiras-BA (Graos),1.42,24.85,28.11
2022-02-20,Barreiras-BA (Graos),15.15,24.32,27.74
2022-02-21,Barreiras-BA (Graos),3.42,23.85,28.78
2022-02-22,Barreiras-BA (Graos),1.56,24.16,28.72
2022-02-23,Barreiras-BA (Graos),5.75,24.45,28.07
2022-02-24,Barreiras-BA (Graos),1.71,24.8,29.75
2022-02-25,Barreiras-BA (Graos),0.07,24.83,30.29
2022-02-26,Barreiras-BA (Graos),0.3,24.35,29.0
2022-02-27,Barreiras-BA (Graos),2.13,24.51,29.89
2022-02-28,Barreiras-BA (Graos),2.39,24.24,29.25
2022-03-01,Barreiras-BA (Graos),0.05,24.75,29.8
2022-03-02,Barreiras-BA (Graos),2.1,23.29,25.67
2022-03-03,Barreiras-BA (Graos),1.63,23.59,27.51
2022-03-04,Barreiras-BA (Graos),4.79,23.04,26.62
2022-03-05,Barreiras-BA (Graos),1.19,22.61,26.81
2022-03-06,Barreiras-BA (Graos),13.72,23.27,27.88
2022-03-07,Barreiras-BA (Graos),10.1,23.62,27.62
2022-03-08,Barreiras-BA (Graos),6.23,23.94,27.95
2022-03-09,Barreiras-BA (Graos),1.27,24.82,29.34
2022-03-10,Barreiras-BA (Graos),2.03,25.15,29.74
2022-03-11,Barreiras-BA (Graos),0.58,25.37,29.86
2022-03-12,Barreiras-BA (Graos),1.91,25.22,29.41
2022-03-13,Barreiras-BA (Graos),1.13,25.37,29.69
2022-03-14,Barreiras-BA (Graos),0.19,25.02,30.1
2022-03-15,Barreiras-BA (Graos),0.98,24.66,29.01
2022-03-16,Barreiras-BA (Graos),14.0,22.87,26.21
2022-03-17,Barreiras-BA (Graos),6.31,23.27,27.45
2022-03-18,Barreiras-BA (Graos),1.01,24.0,29.49
2022-03-19,Barreiras-BA (Graos),0.0,22.09,26.37
2022-03-20,Barreiras-BA (Graos),5.34,24.25,28.81
2022-03-21,Barreiras-BA (Graos),0.89,24.02,29.24
2022-03-22,Barreiras-BA (Graos),0.15,23.94,29.99
2022-03-23,Barreiras-BA (Graos),0.34,24.9,30.26
2022-03-24,Barreiras-BA (Graos),0.2,25.02,30.35
2022-03-25,Barreiras-BA (Graos),0.14,24.88,30.79
2022-03-26,Barreiras-BA (Graos),0.07,25.2,30.38
2022-03-27,Barreiras-BA (Graos),0.01,25.18,30.54
2022-03-28,Barreiras-BA (Graos),0.06,26.07,31.14
2022-03-29,Barreiras-BA (Graos),0.15,24.73,28.61
2022-03-30,Barreiras-BA (Graos),0.0,24.86,30.84
2022-03-31,Barreiras-BA (Graos),1.12,25.04,31.01
2022-04-01,Barreiras-BA (Graos),0.62,25.37,30.8
2022-04-02,Barreiras-BA (Graos),0.0,24.28,31.76
2022-04-03,Barreiras-BA (Graos),0.0,25.39,32.22
2022-04-04,Barreiras-BA (Graos),0.04,25.26,32.38
2022-04-05,Barreiras-BA (Graos),0.02,25.62,32.62
2022-04-06,Barreiras-BA (Graos),0.01,26.42,32.67
2022-04-07,Barreiras-BA (Graos),0.0,25.91,32.78
2022-04-08,Barreiras-BA (Graos),0.0,26.0,33.64
2022-04-09,Barreiras-BA (Graos),0.0,25.55,33.69
2022-04-10,Barreiras-BA (Graos),0.0,26.01,33.94
2022-04-11,Barreiras-BA (Graos),0.02,27.12,34.6
2022-04-12,Barreiras-BA (Graos),2.87,27.35,33.43
2022-04-13,Barreiras-BA (Graos),3.0,25.89,30.78
2022-04-14,Barreiras-BA (Graos),4.02,26.52,31.28
2022-04-15,Barreiras-BA (Graos),6.69,25.64,31.12
2022-04-16,Barreiras-BA (Graos),7.22,25.23,29.95
2022-04-17,Barreiras-BA (Graos),1.77,24.59,29.12
2022-04-18,Barreiras-BA (Graos),6.06,23.46,27.54
2022-04-19,Barreiras-BA (Graos),0.19,23.76,28.39
2022-04-20,Barreiras-BA (Graos),0.01,25.11,31.02
2022-04-21,Barreiras-BA (Graos),0.19,25.29,30.93
2022-04-22,Barreiras-BA (Graos),0.62,25.42,31.13
2022-04-23,Barreiras-BA (Graos),0.01,25.87,31.46
2022-04-24,Barreiras-BA (Graos),0.17,25.41,33.0
2022-04-25,Barreiras-BA (Graos),0.07,25.01,32.5
2022-04-26,Barreiras-BA (Graos),0.0,24.69,31.81
2022-04-27,Barreiras-BA (Graos),0.0,24.36,31.81
2022-04-28,Barreiras-BA (Graos),0.0,24.66,31.59
2022-04-29,Barreiras-BA (Graos),0.0,24.29,32.04
2022-04-30,Barreiras-BA (Graos),0.0,24.33,31.79
2022-05-01,Barreiras-BA (Graos),0.0,24.77,32.18
2022-05-02,Barreiras-BA (Graos),0.0,25.13,32.67
2022-05-03,Barreiras-BA (Graos),0.0,25.6,33.08
2022-05-04,Barreiras-BA (Graos),0.0,26.71,33.6
2022-05-05,Barreiras-BA (Graos),0.5,26.67,33.4
2022-05-06,Barreiras-BA (Graos),0.65,27.08,34.5
2022-05-07,Barreiras-BA (Graos),0.0,25.67,33.39
2022-05-08,Barreiras-BA (Graos),0.0,23.82,29.9
2022-05-09,Barreiras-BA (Graos),0.0,24.09,31.21
2022-05-10,Barreiras-BA (Graos),0.0,24.32,31.17
2022-05-11,Barreiras-BA (Graos),0.0,25.37,31.74
2022-05-12,Barreiras-BA (Graos),0.0,25.51,33.43
2022-05-13,Barreiras-BA (Graos),0.0,25.25,33.59
2022-05-14,Barreiras-BA (Graos),0.0,25.43,32.83
2022-05-15,Barreiras-BA (Graos),0.0,25.41,30.31
2022-05-16,Barreiras-BA (Graos),0.31,26.81,33.43
2022-05-17,Barreiras-BA (Graos),0.12,26.43,32.61
2022-05-18,Barreiras-BA (Graos),1.95,25.13,30.36
2022-05-19,Barreiras-BA (Graos),0.04,22.22,29.38
2022-05-20,Barreiras-BA (Graos),0.0,21.97,30.13
2022-05-21,Barreiras-BA (Graos),0.0,22.71,31.3
2022-05-22,Barreiras-BA (Graos),0.0,23.88,31.74
2022-05-23,Barreiras-BA (Graos),0.0,23.87,31.55
2022-05-24,Barreiras-BA (Graos),0.0,23.05,30.92
2022-05-25,Barreiras-BA (Graos),0.0,23.11,30.96
2022-05-26,Barreiras-BA (Graos),0.0,23.97,30.98
2022-05-27,Barreiras-BA (Graos),0.0,22.62,30.56
2022-05-28,Barreiras-BA (Graos),0.08,21.96,31.22
2022-05-29,Barreiras-BA (Graos),0.0,23.03,32.17
2022-05-30,Barreiras-BA (Graos),0.72,24.16,33.48
2022-05-31,Barreiras-BA (Graos),1.65,24.37,32.63
2022-06-01,Barreiras-BA (Graos),0.0,24.92,33.06
2022-06-02,Barreiras-BA (Graos),0.0,24.13,32.44
2022-06-03,Barreiras-BA (Graos),0.0,24.99,33.2
2022-06-04,Barreiras-BA (Graos),0.04,24.52,32.6
2022-06-05,Barreiras-BA (Graos),0.05,23.91,31.72
2022-06-06,Barreiras-BA (Graos),0.0,22.42,30.63
2022-06-07,Barreiras-BA (Graos),0.47,22.05,31.17
2022-06-08,Barreiras-BA (Graos),0.0,23.36,32.31
2022-06-09,Barreiras-BA (Graos),0.01,24.0,32.87
2022-06-10,Barreiras-BA (Graos),1.07,23.92,32.48
2022-06-11,Barreiras-BA (Graos),0.0,23.79,31.89
2022-06-12,Barreiras-BA (Graos),0.05,24.74,32.84
2022-06-13,Barreiras-BA (Graos),0.08,25.09,33.12
2022-06-14,Barreiras-BA (Graos),0.0,25.59,32.5
2022-06-15,Barreiras-BA (Graos),0.0,25.19,31.57
2022-06-16,Barreiras-BA (Graos),0.0,23.05,31.89
2022-06-17,Barreiras-BA (Graos),0.04,22.74,31.54
2022-06-18,Barreiras-BA (Graos),0.0,22.8,33.2
2022-06-19,Barreiras-BA (Graos),0.0,23.41,33.23
2022-06-20,Barreiras-BA (Graos),0.0,23.0,31.4
2022-06-21,Barreiras-BA (Graos),0.0,23.74,31.28
2022-06-22,Barreiras-BA (Graos),0.0,23.95,31.27
2022-06-23,Barreiras-BA (Graos),0.03,23.71,31.96
2022-06-24,Barreiras-BA (Graos),2.33,23.9,31.32
2022-06-25,Barreiras-BA (Graos),0.0,22.87,31.37
2022-06-26,Barreiras-BA (Graos),2.12,22.02,30.58
2022-06-27,Barreiras-BA (Graos),0.31,21.79,30.21
2022-06-28,Barreiras-BA (Graos),2.44,21.13,29.46
2022-06-29,Barreiras-BA (Graos),0.0,21.61,30.51
2022-06-30,Barreiras-BA (Graos),0.09,22.52,31.72
2022-07-01,Barreiras-BA (Graos),0.0,23.2,32.1
2022-07-02,Barreiras-BA (Graos),0.0,23.17,31.92
2022-07-03,Barreiras-BA (Graos),0.0,22.6,30.7
2022-07-04,Barreiras-BA (Graos),0.0,22.05,30.17
2022-07-05,Barreiras-BA (Graos),0.0,22.34,30.52
2022-07-06,Barreiras-BA (Graos),0.0,22.19,30.47
2022-07-07,Barreiras-BA (Graos),0.08,23.02,31.63
2022-07-08,Barreiras-BA (Graos),0.0,22.89,31.29
2022-07-09,Barreiras-BA (Graos),0.0,22.39,30.56
2022-07-10,Barreiras-BA (Graos),0.0,22.26,30.03
2022-07-11,Barreiras-BA (Graos),0.0,21.74,30.11
2022-07-12,Barreiras-BA (Graos),2.42,22.8,31.43
2022-07-13,Barreiras-BA (Graos),0.0,24.29,32.34
2022-07-14,Barreiras-BA (Graos),0.0,23.59,30.95
2022-07-15,Barreiras-BA (Graos),0.0,22.99,30.93
2022-07-16,Barreiras-BA (Graos),0.0,23.13,31.53
2022-07-17,Barreiras-BA (Graos),0.01,22.71,31.15
2022-07-18,Barreiras-BA (Graos),0.0,22.77,30.97
2022-07-19,Barreiras-BA (Graos),2.1,23.23,30.71
2022-07-20,Barreiras-BA (Graos),0.4,22.39,31.0
2022-07-21,Barreiras-BA (Graos),0.0,23.13,30.6
2022-07-22,Barreiras-BA (Graos),0.09,22.78,30.79
2022-07-23,Barreiras-BA (Graos),2.24,22.5,30.95
2022-07-24,Barreiras-BA (Graos),1.92,23.29,31.6
2022-07-25,Barreiras-BA (Graos),0.5,22.45,30.29
2022-07-26,Barreiras-BA (Graos),0.03,21.59,30.31
2022-07-27,Barreiras-BA (Graos),0.0,21.67,30.26
2022-07-28,Barreiras-BA (Graos),0.0,22.1,30.93
2022-07-29,Barreiras-BA (Graos),0.0,23.32,31.9
2022-07-30,Barreiras-BA (Graos),0.0,25.39,34.05
2022-07-31,Barreiras-BA (Graos),2.52,24.73,33.73
2022-08-01,Barreiras-BA (Graos),2.66,24.5,32.84
2022-08-02,Barreiras-BA (Graos),0.08,24.51,32.11
2022-08-03,Barreiras-BA (Graos),0.0,24.03,32.93
2022-08-04,Barreiras-BA (Graos),0.0,24.57,32.73
2022-08-05,Barreiras-BA (Graos),0.0,25.89,33.69
2022-08-06,Barreiras-BA (Graos),0.0,27.06,34.83
2022-08-07,Barreiras-BA (Graos),0.0,26.09,33.73
2022-08-08,Barreiras-BA (Graos),0.0,25.23,33.93
2022-08-09,Barreiras-BA (Graos),0.0,25.35,34.62
2022-08-10,Barreiras-BA (Graos),0.0,25.33,34.03
2022-08-11,Barreiras-BA (Graos),0.0,25.56,35.54
2022-08-12,Barreiras-BA (Graos),0.0,26.13,35.23
2022-08-13,Barreiras-BA (Graos),0.0,25.51,32.78
2022-08-14,Barreiras-BA (Graos),0.0,24.62,31.67
2022-08-15,Barreiras-BA (Graos),0.0,24.07,31.44
2022-08-16,Barreiras-BA (Graos),0.0,24.62,32.67
2022-08-17,Barreiras-BA (Graos),0.0,24.79,33.37
2022-08-18,Barreiras-BA (Graos),0.0,24.07,33.17
2022-08-19,Barreiras-BA (Graos),0.0,23.93,32.83
2022-08-20,Barreiras-BA (Graos),0.0,23.03,30.9
2022-08-21,Barreiras-BA (Graos),0.0,23.22,30.58
2022-08-22,Barreiras-BA (Graos),0.0,22.55,30.39
2022-08-23,Barreiras-BA (Graos),2.22,23.51,30.96
2022-08-24,Barreiras-BA (Graos),0.09,23.88,31.46
2022-08-25,Barreiras-BA (Graos),0.0,23.88,32.0
2022-08-26,Barreiras-BA (Graos),0.0,24.01,32.4
2022-08-27,Barreiras-BA (Graos),0.08,23.08,31.27
2022-08-28,Barreiras-BA (Graos),2.11,23.85,32.49
2022-08-29,Barreiras-BA (Graos),0.37,24.48,33.28
2022-08-30,Barreiras-BA (Graos),0.05,24.09,32.41
2022-08-31,Barreiras-BA (Graos),0.02,22.53,30.84
2022-09-01,Barreiras-BA (Graos),0.0,22.02,31.1
2022-09-02,Barreiras-BA (Graos),0.16,23.46,32.62
2022-09-03,Barreiras-BA (Graos),2.71,24.44,32.84
2022-09-04,Barreiras-BA (Graos),1.96,25.32,34.05
2022-09-05,Barreiras-BA (Graos),0.0,26.13,34.42
2022-09-06,Barreiras-BA (Graos),0.0,24.77,33.75
2022-09-07,Barreiras-BA (Graos),0.0,24.86,33.19
2022-09-08,Barreiras-BA (Graos),0.13,24.94,32.28
2022-09-09,Barreiras-BA (Graos),0.03,25.65,33.91
2022-09-10,Barreiras-BA (Graos),0.0,26.18,34.65
2022-09-11,Barreiras-BA (Graos),0.0,27.59,36.92
2022-09-12,Barreiras-BA (Graos),0.08,26.22,35.78
2022-09-13,Barreiras-BA (Graos),0.0,26.43,35.48
2022-09-14,Barreiras-BA (Graos),0.0,27.63,36.54
2022-09-15,Barreiras-BA (Graos),0.0,28.41,38.01
2022-09-16,Barreiras-BA (Graos),0.0,28.34,38.04
2022-09-17,Barreiras-BA (Graos),0.0,28.16,37.46
2022-09-18,Barreiras-BA (Graos),0.0,28.5,36.48
2022-09-19,Barreiras-BA (Graos),0.18,27.9,33.79
2022-09-20,Barreiras-BA (Graos),0.46,28.65,35.55
2022-09-21,Barreiras-BA (Graos),0.09,29.48,36.03
2022-09-22,Barreiras-BA (Graos),0.28,30.22,36.63
2022-09-23,Barreiras-BA (Graos),0.22,29.14,34.71
2022-09-24,Barreiras-BA (Graos),4.96,28.99,35.26
2022-09-25,Barreiras-BA (Graos),19.72,26.85,33.4
2022-09-26,Barreiras-BA (Graos),0.54,25.35,33.5
2022-09-27,Barreiras-BA (Graos),0.0,25.11,34.24
2022-09-28,Barreiras-BA (Graos),0.0,25.93,34.42
2022-09-29,Barreiras-BA (Graos),0.0,27.11,35.15
2022-09-30,Barreiras-BA (Graos),0.0,28.15,36.25
2022-10-01,Barreiras-BA (Graos),0.03,27.9,36.08
2022-10-02,Barreiras-BA (Graos),0.07,28.47,36.1
2022-10-03,Barreiras-BA (Graos),0.03,28.88,36.09
2022-10-04,Barreiras-BA (Graos),0.0,30.29,37.06
2022-10-05,Barreiras-BA (Graos),0.0,30.6,37.6
2022-10-06,Barreiras-BA (Graos),0.0,30.86,37.88
2022-10-07,Barreiras-BA (Graos),0.03,29.86,37.86
2022-10-08,Barreiras-BA (Graos),0.04,31.19,37.86
2022-10-09,Barreiras-BA (Graos),0.01,30.51,38.87
2022-10-10,Barreiras-BA (Graos),0.0,29.64,37.41
2022-10-11,Barreiras-BA (Graos),0.0,29.44,36.95
2022-10-12,Barreiras-BA (Graos),0.0,28.18,36.33
2022-10-13,Barreiras-BA (Graos),0.01,28.88,36.77
2022-10-14,Barreiras-BA (Graos),0.03,29.31,37.65
2022-10-15,Barreiras-BA (Graos),0.0,29.0,37.11
2022-10-16,Barreiras-BA (Graos),0.0,27.78,35.85
2022-10-17,Barreiras-BA (Graos),1.33,28.71,36.4
2022-10-18,Barreiras-BA (Graos),1.2,29.1,36.95
2022-10-19,Barreiras-BA (Graos),0.0,28.82,37.05
2022-10-20,Barreiras-BA (Graos),0.0,28.69,36.99
2022-10-21,Barreiras-BA (Graos),0.0,29.43,37.63
2022-10-22,Barreiras-BA (Graos),0.11,31.07,38.24
2022-10-23,Barreiras-BA (Graos),6.07,29.04,34.0
2022-10-24,Barreiras-BA (Graos),1.37,27.77,35.26
2022-10-25,Barreiras-BA (Graos),0.3,27.36,33.42
2022-10-26,Barreiras-BA (Graos),5.79,27.27,33.51
2022-10-27,Barreiras-BA (Graos),5.34,27.33,33.27
2022-10-28,Barreiras-BA (Graos),0.5,28.84,35.54
2022-10-29,Barreiras-BA (Graos),4.22,28.97,35.37
2022-10-30,Barreiras-BA (Graos),4.44,26.08,29.24
2022-10-31,Barreiras-BA (Graos),7.86,26.27,30.84
2022-11-01,Barreiras-BA (Graos),14.65,24.32,27.54
2022-11-02,Barreiras-BA (Graos),12.22,24.16,26.75
2022-11-03,Barreiras-BA (Graos),6.48,25.37,30.29
2022-11-04,Barreiras-BA (Graos),27.72,22.56,27.83
2022-11-05,Barreiras-BA (Graos),1.48,22.25,26.78
2022-11-06,Barreiras-BA (Graos),0.03,22.55,25.85
2022-11-07,Barreiras-BA (Graos),0.0,23.79,28.07
2022-11-08,Barreiras-BA (Graos),0.0,25.48,30.42
2022-11-09,Barreiras-BA (Graos),4.88,23.93,27.11
2022-11-10,Barreiras-BA (Graos),1.84,25.91,31.27
2022-11-11,Barreiras-BA (Graos),11.27,26.42,31.14
2022-11-12,Barreiras-BA (Graos),9.32,24.9,29.09
2022-11-13,Barreiras-BA (Graos),0.92,25.78,31.02
2022-11-14,Barreiras-BA (Graos),10.19,25.92,30.84
2022-11-15,Barreiras-BA (Graos),4.25,25.84,31.25
2022-11-16,Barreiras-BA (Graos),14.61,24.01,28.22
2022-11-17,Barreiras-BA (Graos),2.32,25.07,29.83
2022-11-18,Barreiras-BA (Graos),2.57,25.02,30.16
2022-11-19,Barreiras-BA (Graos),7.32,23.7,28.22
2022-11-20,Barreiras-BA (Graos),2.4,22.69,26.43
2022-11-21,Barreiras-BA (Graos),3.37,24.21,29.55
2022-11-22,Barreiras-BA (Graos),1.92,25.02,29.41
2022-11-23,Barreiras-BA (Graos),16.45,25.09,29.7
2022-11-24,Barreiras-BA (Graos),28.11,23.98,28.05
2022-11-25,Barreiras-BA (Graos),30.82,22.64,25.09
2022-11-26,Barreiras-BA (Graos),26.28,23.52,28.12
2022-11-27,Barreiras-BA (Graos),13.13,24.08,28.73
2022-11-28,Barreiras-BA (Graos),42.48,22.64,25.77
2022-11-29,Barreiras-BA (Graos),48.96,22.2,25.11
2022-11-30,Barreiras-BA (Graos),7.41,23.03,26.88
2022-12-01,Barreiras-BA (Graos),3.92,22.93,26.46
2022-12-02,Barreiras-BA (Graos),13.45,24.0,28.57
2022-12-03,Barreiras-BA (Graos),1.66,22.53,25.32
2022-12-04,Barreiras-BA (Graos),0.8,23.22,27.87
2022-12-05,Barreiras-BA (Graos),0.37,23.52,28.0
2022-12-06,Barreiras-BA (Graos),0.48,23.28,27.97
2022-12-07,Barreiras-BA (Graos),0.1,24.28,28.82
2022-12-08,Barreiras-BA (Graos),1.19,25.45,29.17
2022-12-09,Barreiras-BA (Graos),11.75,23.72,27.42
2022-12-10,Barreiras-BA (Graos),1.17,23.76,27.73
2022-12-11,Barreiras-BA (Graos),0.11,24.91,28.76
2022-12-12,Barreiras-BA (Graos),1.26,25.6,29.64
2022-12-13,Barreiras-BA (Graos),5.24,23.66,26.98
2022-12-14,Barreiras-BA (Graos),16.48,23.6,27.82
2022-12-15,Barreiras-BA (Graos),14.23,24.43,28.69
2022-12-16,Barreiras-BA (Graos),7.05,23.97,28.86
2022-12-17,Barreiras-BA (Graos),48.83,23.03,26.89
2022-12-18,Barreiras-BA (Graos),5.75,22.7,25.18
2022-12-19,Barreiras-BA (Graos),11.69,24.08,28.44
2022-12-20,Barreiras-BA (Graos),5.1,24.93,28.52
2022-12-21,Barreiras-BA (Graos),9.96,23.98,29.01
2022-12-22,Barreiras-BA (Graos),17.94,22.91,26.47
2022-12-23,Barreiras-BA (Graos),15.48,23.68,28.3
2022-12-24,Barreiras-BA (Graos),31.2,23.63,27.4
2022-12-25,Barreiras-BA (Graos),4.5,23.0,26.31
2022-12-26,Barreiras-BA (Graos),10.41,22.33,25.16
2022-12-27,Barreiras-BA (Graos),0.96,23.15,27.66
2022-12-28,Barreiras-BA (Graos),0.11,23.52,28.15
2022-12-29,Barreiras-BA (Graos),0.08,23.95,28.46
2022-12-30,Barreiras-BA (Graos),0.21,24.48,29.06
2022-12-31,Barreiras-BA (Graos),0.1,24.28,29.3
2023-01-01,Barreiras-BA (Graos),0.01,23.78,28.69
2023-01-02,Barreiras-BA (Graos),3.43,23.68,28.54
2023-01-03,Barreiras-BA (Graos),9.41,23.79,28.26
2023-01-04,Barreiras-BA (Graos),2.68,23.29,27.35
2023-01-05,Barreiras-BA (Graos),7.27,23.74,28.09
2023-01-06,Barreiras-BA (Graos),5.19,23.26,27.47
2023-01-07,Barreiras-BA (Graos),1.55,24.34,28.25
2023-01-08,Barreiras-BA (Graos),2.31,23.9,27.22
2023-01-09,Barreiras-BA (Graos),1.22,24.7,29.0
2023-01-10,Barreiras-BA (Graos),0.14,24.56,28.98
2023-01-11,Barreiras-BA (Graos),1.32,24.6,28.93
2023-01-12,Barreiras-BA (Graos),0.91,24.78,28.94
2023-01-13,Barreiras-BA (Graos),1.7,24.25,28.38
2023-01-14,Barreiras-BA (Graos),2.6,24.86,29.45
2023-01-15,Barreiras-BA (Graos),0.08,24.87,30.12
2023-01-16,Barreiras-BA (Graos),0.38,24.05,29.09
2023-01-17,Barreiras-BA (Graos),0.08,23.73,29.26
2023-01-18,Barreiras-BA (Graos),1.49,24.49,29.79
2023-01-19,Barreiras-BA (Graos),1.17,24.06,29.26
2023-01-20,Barreiras-BA (Graos),2.3,24.39,29.1
2023-01-21,Barreiras-BA (Graos),13.03,24.34,28.16
2023-01-22,Barreiras-BA (Graos),21.04,22.9,25.59
2023-01-23,Barreiras-BA (Graos),0.4,24.5,29.33
2023-01-24,Barreiras-BA (Graos),0.61,25.69,30.27
2023-01-25,Barreiras-BA (Graos),14.95,25.3,29.77
2023-01-26,Barreiras-BA (Graos),4.51,24.87,28.97
2023-01-27,Barreiras-BA (Graos),6.65,24.34,27.94
2023-01-28,Barreiras-BA (Graos),12.0,22.4,26.31
2023-01-29,Barreiras-BA (Graos),0.68,23.54,28.43
2023-01-30,Barreiras-BA (Graos),0.03,24.1,28.96
2023-01-31,Barreiras-BA (Graos),0.01,24.6,30.03
2023-02-01,Barreiras-BA (Graos),2.87,24.48,29.81
2023-02-02,Barreiras-BA (Graos),1.0,24.75,29.88
2023-02-03,Barreiras-BA (Graos),1.03,25.44,29.99
2023-02-04,Barreiras-BA (Graos),4.49,24.96,28.67
2023-02-05,Barreiras-BA (Graos),5.25,25.3,30.04
2023-02-06,Barreiras-BA (Graos),0.42,25.69,31.05
2023-02-07,Barreiras-BA (Graos),0.24,26.2,31.49
2023-02-08,Barreiras-BA (Graos),0.07,25.91,31.0
2023-02-09,Barreiras-BA (Graos),0.0,25.62,31.55
2023-02-10,Barreiras-BA (Graos),0.0,25.24,30.99
2023-02-11,Barreiras-BA (Graos),0.3,27.02,32.96
2023-02-12,Barreiras-BA (Graos),0.03,27.36,33.46
2023-02-13,Barreiras-BA (Graos),0.01,27.61,34.35
2023-02-14,Barreiras-BA (Graos),0.05,27.31,34.1
2023-02-15,Barreiras-BA (Graos),0.17,27.21,33.63
2023-02-16,Barreiras-BA (Graos),5.66,26.43,31.14
2023-02-17,Barreiras-BA (Graos),3.86,27.17,31.83
2023-02-18,Barreiras-BA (Graos),4.77,25.01,28.3
2023-02-19,Barreiras-BA (Graos),1.23,25.91,31.31
2023-02-20,Barreiras-BA (Graos),1.16,26.08,31.55
2023-02-21,Barreiras-BA (Graos),0.08,26.63,33.28
2023-02-22,Barreiras-BA (Graos),0.28,27.08,33.7
2023-02-23,Barreiras-BA (Graos),0.77,26.62,32.64
2023-02-24,Barreiras-BA (Graos),0.34,27.68,33.85
2023-02-25,Barreiras-BA (Graos),0.45,28.4,33.79
2023-02-26,Barreiras-BA (Graos),0.68,28.03,34.04
2023-02-27,Barreiras-BA (Graos),1.1,26.96,32.75
2023-02-28,Barreiras-BA (Graos),2.69,26.3,32.32
